Punkt;Richtung;Grad;SSID; BSS; RSSI; Kanal; Datum
3;O;90;AP_KN_24;"00:27:22:82:29:6E";"-86";"9";"18:18:18"
3;O;90;eduroam;"BE:FB:E4:4D:13:20";"-49";"11";"18:18:11"
3;O;90;eduroam;"BE:FB:E4:4D:13:20";"-52";"11";"18:18:14"
3;O;90;eduroam;"BE:FB:E4:4D:13:20";"-52";"11";"18:18:18"
3;O;90;HFU Open;"26:E8:29:ED:30:A7";"-93";"1";"18:18:11"
3;O;90;HFU Open;"26:E8:29:ED:30:A7";"-93";"1";"18:18:14"
3;O;90;HFU Open;"26:E8:29:ED:30:A7";"-93";"1";"18:18:18"
3;O;90;eduroam;"82:8A:20:0F:32:CB";"-71";"6";"18:18:11"
3;O;90;eduroam;"82:8A:20:0F:32:CB";"-71";"6";"18:18:14"
3;O;90;eduroam;"82:8A:20:0F:32:CB";"-71";"6";"18:18:18"
3;O;90;eduroam;"82:8A:20:0F:32:62";"-70";"36";"18:18:11"
3;O;90;eduroam;"82:8A:20:0F:32:62";"-72";"36";"18:18:14"
3;O;90;eduroam;"82:8A:20:0F:32:62";"-72";"36";"18:18:18"
3;O;90;HFU Open;"C2:FB:E4:4E:14:C8";"-87";"44";"18:18:11"
3;O;90;HFU Open;"C2:FB:E4:4E:14:C8";"-87";"44";"18:18:14"
3;O;90;HFU Open;"C2:FB:E4:4E:14:C8";"-87";"44";"18:18:18"
3;O;90;;"BA:FB:E4:4E:14:C8";"-89";"44";"18:18:18"
3;O;90;HFU Open;"C2:FB:E4:4E:13:20";"-54";"44";"18:18:11"
3;O;90;HFU Open;"C2:FB:E4:4E:13:20";"-54";"44";"18:18:14"
3;O;90;HFU Open;"C2:FB:E4:4E:13:20";"-51";"44";"18:18:18"
3;O;90;DIRECT-RI-IMC4500_Ausstellung;"12:98:C3:3B:DF:A6";"-95";"6";"18:18:11"
3;O;90;DIRECT-RI-IMC4500_Ausstellung;"12:98:C3:3B:DF:A6";"-92";"6";"18:18:14"
3;O;90;DIRECT-RI-IMC4500_Ausstellung;"12:98:C3:3B:DF:A6";"-91";"6";"18:18:18"
3;O;90;eduroam;"BE:FB:E4:4D:17:84";"-59";"1";"18:18:11"
3;O;90;eduroam;"BE:FB:E4:4D:17:84";"-59";"1";"18:18:14"
3;O;90;eduroam;"BE:FB:E4:4D:17:84";"-59";"1";"18:18:18"
3;O;90;HFU Guest;"B4:FB:E4:4D:14:C8";"-88";"11";"18:18:11"
3;O;90;HFU Guest;"B4:FB:E4:4D:14:C8";"-88";"11";"18:18:14"
3;O;90;HFU Guest;"B4:FB:E4:4D:14:C8";"-91";"11";"18:18:18"
3;O;90;eduroam;"82:8A:20:0F:32:63";"-67";"6";"18:18:11"
3;O;90;eduroam;"82:8A:20:0F:32:63";"-65";"6";"18:18:14"
3;O;90;eduroam;"82:8A:20:0F:32:63";"-64";"6";"18:18:18"
3;O;90;;"BA:FB:E4:4E:13:20";"-59";"44";"18:18:11"
3;O;90;HFU Guest;"B4:FB:E4:4D:13:20";"-49";"11";"18:18:11"
3;O;90;HFU Guest;"B4:FB:E4:4D:13:20";"-52";"11";"18:18:14"
3;O;90;HFU Guest;"B4:FB:E4:4D:13:20";"-52";"11";"18:18:18"
3;O;90;HFU Open;"86:8A:20:0F:32:CA";"-71";"36";"18:18:11"
3;O;90;HFU Open;"86:8A:20:0F:32:CA";"-70";"36";"18:18:14"
3;O;90;HFU Open;"86:8A:20:0F:32:CA";"-70";"36";"18:18:18"
3;O;90;HFU Open;"C2:FB:E4:4E:17:84";"-60";"44";"18:18:11"
3;O;90;HFU Open;"C2:FB:E4:4E:17:84";"-64";"44";"18:18:14"
3;O;90;HFU Open;"C2:FB:E4:4E:17:84";"-62";"44";"18:18:18"
3;O;90;;"BA:FB:E4:4E:17:84";"-62";"44";"18:18:11"
3;O;90;;"BA:FB:E4:4E:17:84";"-62";"44";"18:18:14"
3;O;90;;"7E:8A:20:0F:32:CA";"-70";"36";"18:18:14"
3;O;90;;"7E:8A:20:0F:32:CA";"-70";"36";"18:18:18"
3;O;90;HFU Guest;"74:83:C2:70:21:C4";"-92";"1";"18:18:11"
3;O;90;HFU Guest;"74:83:C2:70:21:C4";"-92";"1";"18:18:14"
3;S;180;HFU Open;"86:8A:20:0F:32:CB";"-73";"6";"18:18:41"
3;S;180;HFU Open;"86:8A:20:0F:32:CB";"-74";"6";"18:18:44"
3;S;180;HFU Open;"86:8A:20:0F:32:CB";"-75";"6";"18:18:48"
3;S;180;;"7E:8A:20:0F:32:CB";"-73";"6";"18:18:41"
3;S;180;;"7E:8A:20:0F:32:CB";"-73";"6";"18:18:44"
3;S;180;;"7E:8A:20:0F:32:CB";"-73";"6";"18:18:48"
3;S;180;HFU Open;"86:8A:20:0F:32:62";"-78";"36";"18:18:41"
3;S;180;HFU Open;"86:8A:20:0F:32:62";"-81";"36";"18:18:44"
3;S;180;HFU Open;"86:8A:20:0F:32:62";"-80";"36";"18:18:48"
3;S;180;;"7E:8A:20:0F:32:62";"-72";"36";"18:18:41"
3;S;180;;"7E:8A:20:0F:32:62";"-72";"36";"18:18:44"
3;S;180;eduroam;"BE:FB:E4:4E:14:C8";"-87";"44";"18:18:41"
3;S;180;eduroam;"BE:FB:E4:4E:14:C8";"-85";"44";"18:18:44"
3;S;180;eduroam;"BE:FB:E4:4E:14:C8";"-86";"44";"18:18:48"
3;S;180;HFU Guest;"B4:FB:E4:4D:17:84";"-67";"1";"18:18:41"
3;S;180;HFU Guest;"B4:FB:E4:4D:17:84";"-67";"1";"18:18:44"
3;S;180;HFU Guest;"B4:FB:E4:4D:17:84";"-67";"1";"18:18:48"
3;S;180;eduroam;"BE:FB:E4:4E:13:20";"-50";"44";"18:18:41"
3;S;180;eduroam;"BE:FB:E4:4E:13:20";"-53";"44";"18:18:44"
3;S;180;eduroam;"BE:FB:E4:4E:13:20";"-49";"44";"18:18:48"
3;S;180;HFU Open;"86:8A:20:0F:32:63";"-69";"6";"18:18:41"
3;S;180;HFU Open;"86:8A:20:0F:32:63";"-69";"6";"18:18:44"
3;S;180;HFU Open;"86:8A:20:0F:32:63";"-70";"6";"18:18:48"
3;S;180;;"7E:8A:20:0F:32:63";"-69";"6";"18:18:48"
3;S;180;eduroam;"BE:FB:E4:4E:17:84";"-58";"44";"18:18:41"
3;S;180;eduroam;"BE:FB:E4:4E:17:84";"-57";"44";"18:18:44"
3;S;180;eduroam;"BE:FB:E4:4E:17:84";"-58";"44";"18:18:48"
3;S;180;HFU Guest;"B4:FB:E4:4E:14:C8";"-88";"44";"18:18:41"
3;S;180;HFU Guest;"B4:FB:E4:4E:14:C8";"-86";"44";"18:18:44"
3;S;180;HFU Guest;"B4:FB:E4:4E:14:C8";"-86";"44";"18:18:48"
3;S;180;;"1E:E8:29:ED:32:54";"-91";"6";"18:18:48"
3;S;180;HFU Open;"26:E8:29:ED:32:54";"-91";"6";"18:18:48"
3;S;180;HFU Guest;"B4:FB:E4:4E:13:20";"-53";"44";"18:18:41"
3;S;180;HFU Guest;"B4:FB:E4:4E:13:20";"-49";"44";"18:18:44"
3;S;180;HFU Guest;"B4:FB:E4:4E:13:20";"-52";"44";"18:18:48"
3;S;180;HFU Guest;"78:8A:20:0F:32:CA";"-69";"36";"18:18:41"
3;S;180;HFU Guest;"78:8A:20:0F:32:CA";"-68";"36";"18:18:44"
3;S;180;HFU Guest;"78:8A:20:0F:32:CA";"-68";"36";"18:18:48"
3;S;180;HFU Open;"C2:FB:E4:4D:14:C8";"-91";"11";"18:18:41"
3;S;180;HFU Open;"C2:FB:E4:4D:14:C8";"-91";"11";"18:18:44"
3;S;180;HFU Open;"C2:FB:E4:4D:14:C8";"-94";"11";"18:18:48"
3;S;180;;"BA:FB:E4:4D:14:C8";"-91";"11";"18:18:41"
